Наталья Алексанина,realtor,,Мытищи,sale,flat,9,12,2,46.0,-1,0,6600000,,Силикатная ,37,Медведково,
Андрей  Бахтин,realtor,,Мытищи,sale,flat,6,9,1,33.8,-1,0,6100000,,Олимпийский проспект,3к1,Медведково,
ПИК,developer,,Мытищи,sale,flat,13,24,2,60.2,-1,0,10833110,,,1.3,Ростокино,Ярославский квартал ЖК
ID 97308249,realtor,,Мытищи,sale,flat,6,17,1,39.0,-1,0,5350000,, Советская,3А,Медведково,
1ДАН Недвижимость,real_estate_agent,,Мытищи,sale,flat,4,9,2,42.7,-1,0,6000000,, Академика Каргина,38к1,Медведково,
ПИК,developer,,Мытищи,sale,flat,16,25,2,51.1,-1,0,11160648,,,2,Медведково,Яуза Парк ЖК
ID 97308249,realtor,,Мытищи,sale,flat,9,17,2,54.0,-1,0,6250000,, Советская,3А,Медведково,
Елена Льянова,realtor,,Мытищи,sale,flat,10,25,1,41.5,-1,0,7850000,, Борисовка,24А,Медведково,Ярославский
ПИК,developer,,Мытищи,sale,flat,13,24,1,43.5,-1,0,7819908,,,1.3,Ростокино,Ярославский квартал ЖК
Елена Петухова,realtor,,Мытищи,sale,flat,15,16,2,66.95,-1,0,13500000,, Белобородова,2к3,Медведково,
Николай Горбунов,realtor,,Мытищи,sale,flat,1,12,2,54.0,-1,0,7000000,,Юбилейная ,15,Медведково,
INGRAD,developer,,Мытищи,sale,flat,4,20,2,40.6,-1,0,9743383,,,,Медведково,Белый Grad ЖК
Татьяна Шишкина,realtor,,Мытищи,sale,flat,10,18,2,56.6,-1,0,10250000,,проспект Астрахова,14,Медведково,Новое Медведково
Владислав Каплин,realtor,,Мытищи,sale,flat,7,17,1,32.0,-1,0,5700000,, Советская,3А,Медведково,
INGRAD,developer,,Мытищи,sale,flat,8,12,2,51.6,-1,0,10281766,,,к11.2,Медведково,Белый Grad ЖК
ID 99147211,homeowner,,Мытищи,sale,flat,4,14,2,68.3,-1,0,16000000,, Веры Волошиной,56,Медведково,
Градомиръ,real_estate_agent,,Мытищи,sale,flat,4,5,1,30.5,-1,0,4600000,,Силикатная ,31а,Медведково,
INGRAD,developer,,Мытищи,sale,flat,16,17,2,49.1,-1,0,13203167,,,к35,Медведково,Новое Медведково ЖК
ID 40137576,homeowner,,Мытищи,sale,flat,5,20,1,40.0,-1,0,8000000,, Стрелковая,6,Медведково,Квартал 29
ГОРОБМЕН,real_estate_agent,,Мытищи,sale,flat,4,7,1,36.4,-1,0,5100000,, Красная Слобода,5,Медведково,Мытищи Lite
ПИК,developer,,Мытищи,sale,flat,11,24,2,58.3,-1,0,12035918,,,5,Медведково,Яуза Парк ЖК
ID 43640310,homeowner,,Мытищи,sale,flat,2,6,1,35.0,-1,0,6700000,,бульвар Тенистый,13,Медведково,Императорские Мытищи
Самолет,developer,,Мытищи,sale,flat,17,17,1,37.1,-1,0,5952388,,,к6,Белокаменная,Мытищи Парк ЖК
ПИК,developer,,Мытищи,sale,flat,14,24,1,32.5,-1,0,8105890,,,5,Медведково,Яуза Парк ЖК
ID 105912787,homeowner,,Мытищи,sale,flat,9,12,2,63.5,-1,0,13450000,, Колпакова,34б,Медведково,Орион
Самолет Плюс Мытищи,real_estate_agent,,Мытищи,sale,flat,4,5,2,45.5,-1,0,4990000,, Пролетарская,4,Медведково,
ПИК,developer,,Мытищи,sale,flat,24,24,2,49.7,-1,0,10251320,,,6,Медведково,Яуза Парк ЖК
ID 102857532,homeowner,,Мытищи,sale,flat,3,5,2,40.8,-1,0,6100000,,Первомайская ,19А,Медведково,
Наталья Подоляк,realtor,,Мытищи,sale,flat,8,17,1,36.7,-1,0,6990000,, Борисовка,8А,Медведково,
ПИК,developer,,Мытищи,sale,flat,4,25,1,43.5,-1,0,8796396,,,16.3,Медведково,Ярославский
ID 96230262,homeowner,,Мытищи,sale,flat,19,25,2,66.4,-1,0,12700000,,Юбилейная ,28,Медведково,
Ольга Локтева,realtor,,Мытищи,sale,flat,5,17,1,40.3,-1,0,8400000,, 2-я Институтская,24,Медведково,Спутник (Мытищи)
ПИК,developer,,Мытищи,sale,flat,19,24,1,32.2,-1,0,7829623,,,5,Медведково,Яуза Парк ЖК
ID 100621020,homeowner,,Мытищи,sale,flat,9,18,2,56.4,-1,0,12100000,,,к42,Медведково,Новое Медведково ЖК
СмениКварти.Ру,real_estate_agent,,Мытищи,sale,flat,8,9,2,39.6,-1,0,7650000,, Семашко,41,Медведково,
Самолет,developer,,Мытищи,sale,flat,17,24,2,53.97,-1,0,16448208,,,,Медведково,Долина Яузы ЖК
ОГРК,real_estate_agent,,Мытищи,sale,flat,3,5,1,29.1,-1,0,5400000,,Новомытищинский проспект,20,Медведково,
Светлана Воронцова,realtor,,Мытищи,sale,flat,4,10,1,43.3,-1,0,6300000,, Тимирязева,4к1,Медведково,Пироговский
МИЭЛЬ,real_estate_agent,,Мытищи,sale,flat,4,5,1,31.4,-1,0,5700000,,Индустриальная ,11,Медведково,
Алла Шульга,realtor,,Мытищи,sale,flat,2,5,2,53.0,-1,0,7200000,,Летная ,16к3,Медведково,
Анна Белкина,realtor,,Мытищи,sale,flat,5,17,1,31.1,-1,0,4800000,, Советская,3А,Медведково,
НДВ,real_estate_agent,,Мытищи,sale,flat,5,6,1,47.5,-1,0,6450000,, Красная Слобода,9,Медведково,Мытищи Lite
Инвест груп,developer,,Мытищи,sale,flat,8,25,2,56.45,-1,0,14529553,,,,Медведково,Кит 2 ЖК
СВОЙ ДОМ,real_estate_agent,,Мытищи,sale,flat,1,5,2,44.1,-1,0,7600000,,Новомытищинский проспект,45к3,Медведково,
Самолет Плюс Мытищи,real_estate_agent,,Мытищи,sale,flat,4,16,2,50.3,-1,0,8390000,, Терешковой,2к1,Медведково,
Инвест груп,developer,,Мытищи,sale,flat,4,25,2,49.23,-1,0,12563595,,,,Медведково,Кит 2 ЖК
Лилия Линк,realtor,,Мытищи,sale,flat,14,20,1,44.18,-1,0,7650000,,Юбилейная ,16,Медведково,Ярославский
EstateLiga,real_estate_agent,,Мытищи,sale,flat,3,6,2,34.0,-1,0,6400000,,бульвар Тенистый,5,Медведково,Императорские Мытищи
Инвест груп,developer,,Мытищи,sale,flat,12,25,2,49.51,-1,0,13147981,,,,Медведково,Кит 2 ЖК
Новый Ключ,real_estate_agent,,Мытищи,sale,flat,2,9,2,48.0,-1,0,7600000,,Юбилейная ,3к1,Медведково,
ID 19508,real_estate_agent,,Мытищи,sale,flat,10,17,1,42.0,-1,0,5800000,, Фабричная,11А,Медведково,
ПИК,developer,,Мытищи,sale,flat,20,25,1,34.6,-1,0,7114452,,,16.2,Медведково,Ярославский
Маленков недвижимость,real_estate_agent,,Мытищи,sale,flat,3,9,1,36.1,-1,0,7950000,,Трудовая ,4,Медведково,
CENTURY 21 Столичная недвижимость,real_estate_agent,,Мытищи,sale,flat,2,2,1,33.0,-1,0,6800000,, Мира,12,Медведково,
ПИК,developer,,Мытищи,sale,flat,13,24,2,51.5,-1,0,10433076,,,к5,Медведково,Яуза Парк ЖК
Уютный Дом,real_estate_agent,,Мытищи,sale,flat,5,17,1,40.0,-1,0,5100000,, Советская,3А,Медведково,
Надежда Половнева,realtor,,Мытищи,sale,flat,3,5,1,29.0,-1,0,5500000,,Новомытищинский проспект,47к3,Медведково,
ПИК,developer,,Мытищи,sale,flat,14,25,1,36.2,-1,0,7513382,,,16.4,Медведково,Ярославский
ИНКОМ-Недвижимость,real_estate_agent,,Мытищи,sale,flat,3,5,2,44.0,-1,0,5200000,, Советская,5,Медведково,
,,,Мытищи,sale,flat,5,7,1,44.6,-1,0,6700000,, Красная Слобода,5,Медведково,Мытищи Lite
ПИК,developer,,Мытищи,sale,flat,16,24,2,52.3,-1,0,9060242,,,1.3,Ростокино,Ярославский квартал ЖК
Ксения Цыркунова,realtor,,Мытищи,sale,flat,3,14,1,37.8,-1,0,8190000,,Новомытищинский проспект,43к3,Медведково,
Павел Казаков,realtor,,Мытищи,sale,flat,2,4,1,32.2,-1,0,5450000,,Новомытищинский проспект,28,Медведково,
ПИК,developer,,Мытищи,sale,flat,13,25,1,32.6,-1,0,6937149,,,16.2,Медведково,Ярославский
ТСН Владис,real_estate_agent,,Мытищи,sale,flat,10,18,1,30.6,-1,0,6400000,, Стрельбище Динамо,10,Бабушкинская,Мытищи Парк
ТСН Владис,real_estate_agent,,Мытищи,sale,flat,5,5,2,38.5,-1,0,6200000,,Силикатная ,33В,Медведково,
Мария Язвенко,realtor,,Мытищи,sale,flat,14,17,1,51.7,-1,0,7300000,, Сазонова,5,Медведково,Пироговский
Самолет Плюс Мытищи,real_estate_agent,,Мытищи,sale,flat,9,9,1,28.4,-1,0,6499000,,Шараповская ,2к1,Медведково,
Владис,real_estate_agent,,Мытищи,sale,flat,11,17,1,38.7,-1,0,7990000,,проспект Астрахова,7,Медведково,Лидер Парк
ЕГСН Продажа,real_estate_agent,,Мытищи,sale,flat,2,5,1,31.5,-1,0,5500000,, Крупской,5а,Медведково,
Московские Огни,real_estate_agent,,Мытищи,sale,flat,1,7,1,37.0,-1,0,7500000,, Красная Слобода,15,Медведково,Мытищи Lite
Марина Федяева,realtor,,Мытищи,sale,flat,1,6,1,41.0,-1,0,6700000,, Красная Слобода,11,Медведково,Мытищи Lite
Самолет,developer,,Мытищи,sale,flat,13,25,2,54.12,-1,0,17502724,,,1,Медведково,Долина Яузы ЖК
ИНКОМ-Недвижимость,real_estate_agent,,Мытищи,sale,flat,3,10,1,40.4,-1,0,6000000,, Тимирязева,14,Медведково,
,,,Мытищи,sale,flat,3,17,2,70.7,-1,0,15039000,,Пионерская ,10,Медведково,Мытищи Сити
ПИК,developer,,Мытищи,sale,flat,2,25,1,32.7,-1,0,6952412,,,16.4,Медведково,Ярославский
МГСН,real_estate_agent,,Мытищи,sale,flat,4,4,2,44.6,-1,0,7500000,, 3-я Парковая,17,Медведково,
Самолет Плюс Мытищи,real_estate_agent,,Мытищи,sale,flat,8,9,1,36.4,-1,0,7800000,,Станционная ,3к1,Медведково,
ПИК,developer,,Мытищи,sale,flat,23,25,1,40.6,-1,0,9394028,,,3,Медведково,Яуза Парк ЖК
ИНКОМ-Недвижимость,real_estate_agent,,Мытищи,sale,flat,12,17,1,23.2,-1,0,5000000,, Стрельбище Динамо,10,Медведково,Мытищи Парк
,,,Мытищи,sale,flat,2,17,1,46.0,-1,0,9877580,,Пионерская ,10,Медведково,Мытищи Сити
Самолет,developer,,Мытищи,sale,flat,14,25,1,30.47,-1,0,13116319,,,1,Медведково,Долина Яузы ЖК
Галина Крючкова,realtor,,Мытищи,sale,flat,3,7,1,30.3,-1,0,5350000,,бульвар Тенистый,9,Медведково,Императорские Мытищи
VALLI Недвижимость,real_estate_agent,,Мытищи,sale,flat,5,14,1,33.5,-1,0,6800000,, Сукромка,21,Медведково,
ПИК,developer,,Мытищи,sale,flat,17,25,2,46.2,-1,0,9801422,,,16.1,Медведково,Ярославский
Евгений Крыжановский,realtor,,Мытищи,sale,flat,2,17,1,35.0,-1,0,6999000,, Кедрина,1,Медведково,Лидер Парк
VALLI Недвижимость,real_estate_agent,,Мытищи,sale,flat,24,24,1,38.7,-1,0,8200000,, Воровского,10,Медведково,Мытищи-Холл
ПИК,developer,,Мытищи,sale,flat,17,25,1,34.3,-1,0,7024365,,,16.3,Медведково,Ярославский
Татьяна Кузнецова,realtor,,Мытищи,sale,flat,3,5,2,42.0,-1,0,6100000,,Новомытищинский проспект,31к2,Медведково,
Метражи group,real_estate_agent,,Мытищи,sale,flat,15,25,1,41.0,-1,0,6050000,,Ярославское шоссе,105,Медведково,Академик
ПИК,developer,,Мытищи,sale,flat,20,25,2,46.2,-1,0,9622905,,,16.4,Медведково,Ярославский
Татьяна Карелова,realtor,,Мытищи,sale,flat,3,5,1,32.0,-1,0,7400000,,Трудовая ,16,Медведково,
Самолет,developer,,Мытищи,sale,flat,4,17,1,35.4,-1,0,11201209,, Стрельбище Динамо,10,Белокаменная,Мытищи Парк
Татьяна Карелова,realtor,,Мытищи,sale,flat,5,5,2,39.6,-1,0,6300000,12,Новомытищинский проспект,47к3,,
Самолет Плюс Мытищи,real_estate_agent,,Мытищи,sale,flat,1,4,2,42.0,-1,0,7650000,,Институтская ,15А,Медведково,
ПИК,developer,,Мытищи,sale,flat,23,25,1,32.5,-1,0,6966700,,,16.1,Медведково,Ярославский
ОЛСНИП,real_estate_agent,,Мытищи,sale,flat,4,6,1,33.5,-1,0,6900000,,бульвар Тенистый,13,Медведково,Императорские Мытищи
Самолет Плюс Мытищи,real_estate_agent,,Мытищи,sale,flat,3,5,1,34.7,-1,0,6400000,,бульвар Тенистый,8,Медведково,Императорские Мытищи
INGRAD,developer,,Мытищи,sale,flat,14,17,1,35.2,-1,0,7872028,,,к11.2,Медведково,Белый Grad ЖК
Ольга Протченко,realtor,,Мытищи,sale,flat,2,12,2,41.0,-1,0,8300000,,Юбилейная ,5,Медведково,
Самолет Плюс,real_estate_agent,,Мытищи,sale,flat,5,5,2,42.8,-1,0,6500000,,Олимпийский проспект,15к7,Медведково,
ПИК,developer,,Мытищи,sale,flat,23,24,2,47.9,-1,0,10029876,,,6,Медведково,Яуза Парк ЖК
Юлия Пожитных,realtor,,Мытищи,sale,flat,5,10,2,69.8,-1,0,7900000,, Тимирязева,4к1,Медведково,Пироговский
ЭТАЖИ Подольск,real_estate_agent,,Мытищи,sale,flat,13,18,2,47.1,-1,0,8400000,,,к39,Медведково,Новое Медведково ЖК
